Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-08-19 00:00:00+09:00,53570.0,55640.0,53430.0,54660.0,3588700,0.0,0.0
2026-08-20 00:00:00+09:00,54020.0,54180.0,53080.0,54020.0,2814100,0.0,0.0
2026-08-21 00:00:00+09:00,53020.0,54770.0,52910.0,54290.0,2144800,0.0,0.0
2026-08-24 00:00:00+09:00,55200.0,55950.0,54230.0,55150.0,2453500,0.0,0.0
2026-08-25 00:00:00+09:00,54150.0,55670.0,53390.0,55410.0,2269700,0.0,0.0
2026-08-26 00:00:00+09:00,54510.0,55590.0,53690.0,55500.0,2486800,0.0,0.0
2026-08-27 00:00:00+09:00,57000.0,57530.0,54920.0,56000.0,2329800,0.0,0.0
2026-08-28 00:00:00+09:00,56920.0,57520.0,55900.0,56230.0,3086800,0.0,0.0
2026-08-31 00:00:00+09:00,53800.0,56440.0,53360.0,56440.0,2776400,0.0,0.0
2026-09-01 00:00:00+09:00,54440.0,55210.0,53510.0,54980.0,2760700,0.0,0.0
